Artist,Track,Album,Danceability,Energy,Valence,Tempo,Track_ID
Feeling Every Sunset,Heartless,Die Trying,,,,,1GwK2bwWs3HR7KXxFNIN6j
Ginger Root,Loretta,Loretta,,,,,3eZqBNHlNA4lUsbAB6UmvD
Los Campesinos!,Death to Los Campesinos! - Remastered,"Hold On Now, Youngster… (Remastered Deluxe Edition)",,,,,4SAbExqjQUcqSX8J49SBAn
Los Campesinos!,"Sweet Dreams, Sweet Cheeks - Remastered","Hold On Now, Youngster… (Remastered Deluxe Edition)",,,,,4KhmNywcLfBwselAMu4A2P
boy pablo,Feeling Lonely,Soy Pablo,,,,,5uIRujGRZv5t4fGKkUTv4n
boy pablo,Sick Feeling,Soy Pablo,,,,,7zxLkZbUxITHabPzGN8Xgc
boy pablo,wtf,Soy Pablo,,,,,3OYSWIgKXiwjutuQ4NEk1b
boy pablo,tkm,Soy Pablo,,,,,7eAp42zD2PbKJMvHVcHHF8
boy pablo,"Dance, Baby!",Roy Pablo,,,,,5EV4bGHxVN0kHpcAFvgnTt
Ginger Root,Juban District,Juban District,,,,,0MTxfrDnNX0cIQkWhCm58d
Miguel Guerrero,No Estés Triste,A Veces Es Bueno Estar Triste,,,,,5nJw60iEEDWQlkf1nAHE1x
I Don't Like Mondays.,PAINT,PAINT,,,,,0n099xB2P5c2ZLDazd3dgr
Ado,新時代 - ウタ from ONE PIECE FILM RED,新時代 (ウタ from ONE PIECE FILM RED),,,,,2l2yRJWgMiJkfPbRNiuC25
Ado,私は最強 - ウタ from ONE PIECE FILM RED,私は最強 (ウタ from ONE PIECE FILM RED),,,,,7bmAgiUc4W4bfyZRCc6lOh
Ado,逆光 - ウタ from ONE PIECE FILM RED,逆光 (ウタ from ONE PIECE FILM RED),,,,,5GXYKnnzBlHvrzBQ5WoxME
Ado,Fleeting Lullaby,UTA'S SONGS ONE PIECE FILM RED,,,,,1pnXMEGyw85jtg9fFZf4GP
Ado,Tot Musica,UTA'S SONGS ONE PIECE FILM RED,,,,,4eChbtoFoOmWQt03aRDzaJ
Ado,The World's Continuation,UTA'S SONGS ONE PIECE FILM RED,,,,,7k9Y8EXEvzKOH3zdMVXXo4
Ado,Where the Wind Blows,UTA'S SONGS ONE PIECE FILM RED,,,,,51iiBOpcbxJQWf1cI8kSf6
Linkin Park,Faint,Meteora (Bonus Edition),,,,,7AB0cUXnzuSlAnyHOqmrZr
Monsic,No voy a parar,No voy a parar,,,,,2LdK3dLfNdOzTGJ6GqAeIk
Jolatrewa,Jolatrewa soy,Jolatrewa soy,,,,,2BN8VSLsoQejTkSMbIUxFh
Adrián y Los Dados Negros,Chica Vacilona,El Matador / El Gigante del Norte,,,,,5Ml7MqJtzySzil8pspCc9r
Jaze,akel pastel,Akel Pastel,,,,,01ic1DOHTmD6239jP10Wup
Jaze,las consecuencias,las consecuencias,,,,,0x3M7EQkASM6NQW53mNK9d
Jaze,no le mienta a mamá,no le mienta a mamá,,,,,6ckaxHc7YjKZuIb4obB29X
Dread Mar I,Tu Sin Mi,Vivi En Do,,,,,2cIDetbjLPkhYf4r7z86WH
TWISTED,WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,WORTH NOTHING (Fast & Furious: Drift Tape/Phonk Vol 1),,,,,5Zlb01Jcn0Ld49zazzZJSB
Crazy Point,Modo Sexo,888,,,,,5QgeNBR7588PTsU0shBcDb
Roberto Torres,Caballo Viejo,"Roberto Torres y su Charanga Vallenata, Vol. 2",,,,,1anvIYY3hAtLL72lJA5z44
Los Jaivas,Guajira Cosmica,Los Jaivas,,,,,7vpRg1cVcWKN7MLyVvhCQf
Los Jaivas,La Conquistada,Los Jaivas,,,,,1iCVobzc6lYXEdvTN0bloD
Los Jaivas,Pregon Para Iluminarse,Los Jaivas,,,,,3AMth1gnz9PbQnEfUVZbp2
Los Jaivas,Mambo De Machaguay,Los Jaivas,,,,,4reHdGzDTieECHc2unwJ9e
Los Jaivas,Tarka y Ocarina (Diablada-Trote-Kotaiki),Los Jaivas,,,,,3sbeeC62ewTzE1ywXAx0WI
Los Jaivas,Un Dia De Tus Dias,Los Jaivas,,,,,2ftI7Ue2E2zT33z6OkDhA5
Glen Campbell,Southern Nights,Southern Nights,,,,,7kv7zBjMtVf0eIJle2VZxn
Boney M.,Rasputin - Single Version,Fantastic Boney M.,,,,,67hbP9PFQZrb4XZc3TzB0s
Kenny Loggins,Footloose,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",,,,,6W2VbtvMrDXm5vYeB7amkO
Tom Jones,It's Not Unusual,Along Came Jones,,,,,3TlIt0ReIxPsVZcOEivT5U
Elvis Presley,Burning Love,Elvis (Fool),,,,,7zMUCLm1TN9o9JlLISztxO
Trevor Daniel,Falling,Falling,,,,,4TnjEaWOeW0eKTKIEvJyCa
Tory Lanez,"Boink Boink (feat. Rich The Kid, VV$ Ken)",Loner,,,,,6gyZlDzJx2Q3rEdEqZ4woi
Lil Mosey,Focus On Me,Certified Hitmaker (AVA Leak),,,,,1eP5aqN5bC4tNT145cHC3t
Kanye West,Through The Wire,The College Dropout,,,,,4mmkhcEm1Ljy1U9nwtsxUo
A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",LONG.LIVE.A$AP (Deluxe Version),,,,,4X5f3vT8MRuXF68pfjNte5
Oliver Tree,Life Goes On,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",,,,,0eu4C55hL6x29mmeAjytzC
Oliver Tree,Miss You,Miss You,,,,,73vIOb4Q7YN6HeJTbscRx5
Capital Cities,Swimming Pool Summer,Solarize,,,,,477PCJRTtOZHVmP5ygdldS
Capital Cities,My Name Is Mars,Solarize,,,,,6eTxIXa3HOjViGZbCwEIr4
Capital Cities,Sunburn Surrender,Solarize,,,,,4WV9UuX6YA0wOYtfd6uRIg
Capital Cities,Only If You Want It,Solarize,,,,,2DyfDipZdVuhr9E4vZMeeQ
Capital Cities,Venus & River,Solarize,,,,,6DeAymd1rYyA7iimuFmAqI
Capital Cities,Girl Friday,Solarize,,,,,6ZTIOUp3ri8xRMVqegifww
Capital Cities,Just Say When,Solarize,,,,,0jjyPZieneb99zYZN3lH67
Capital Cities,Vowels,Solarize,,,,,2mvEB4KV6L54cfMe9bkzsw
Capital Cities,Good Enough,Solarize,,,,,5GHARcc4y8CdAVVOLn7EB6
Wisin & Yandel,Noche De Sexo,Pa'l Mundo,,,,,4kAtRwNRLMKuoCbxMSxUGI
Nene Malo,Chetos y Cumbieros,Me Declaro Culpable,,,,,6EsuTkSB0cLNfeHnzxBUJS
Rvssian,Nostálgico,Nostálgico,,,,,2BEcap3xJtmiPaHKyfQi4e
Yandel,Nunca Me Olvides,Dangerous,,,,,27ebni0DfbT5Owz6W42HP8
DJ Luian,La Ocasión,La Ocasión,,,,,20pJKlNIU3J1CrvhBr1kQ8
DJ Snake,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",,,,,7K5tOFxje8nlunmexOmWgo
Chris Jedi,Ahora Dice,Ahora Dice,,,,,5lhcHMDQpNwhM62lSOrvLf
Aventura,Ella Y Yo - Featuring Don Omar,God's Project,,,,,6G4U9avyBNEfP0fAIduev3
Rvssian,Ponle,Ponle,,,,,28O1p0bQXH2F6Qn8jBZZR4
Baby Rasta y Gringo,Me Niegas,Los Cotizados,,,,,1o6DL0otgQMsUebziSC7kA
Plan B,Es un Secreto,House Of Pleasure,,,,,0R7DSnSibvuE4PEHqUayqf
Nacho,Báilame - Remix,La Criatura,,,,,4l3xGFwoTinvYxsePytOOf
Plan B,Fanatica Sensual (Remix) [feat. Nicky Jam],Fanatica Sensual (Remix) [feat. Nicky Jam],,,,,0g5hYBXI9uWcEUfZV7HsYP
MC Losibe,Toda la Semana,Toda la Semana,,,,,6Aj2cGpV5yr6xJRR2eh0IF
Foster The People,Lotus Eater,Sacred Hearts Club,,,,,6ReKt5x6FVUXTMdWNC6GAQ
THE DRIVER ERA,Malibu,Malibu,,,,,2JyoU2NFGjWWTaknPfXeDR
THE DRIVER ERA,Afterglow,X,,,,,2KKBlK4IZUdjlJ7F0WGzU6
El Cruce,La Chinita y Yo,A Mi País,,,,,4WYBgQYaYEY2LcYYLXX8pM
Arcángel,Bottas,Sr. Santos,,,,,5G5Xl4HHGJM6MrMAUIb538
Arcángel,Subimos De Precio,Sr. Santos,,,,,4XnhPrO1vKsdbllWzjrsiw
Feid,Malibu,SIXDO,,,,,70eKkoAuE9dgHYLmoexsou
Feid,HOOKIA,SIXDO,,,,,1WgyA7SYEzPRZkig3q1b0j
Feid,La Pasamos CXBRXN,SIXDO,,,,,672zDo2nzWSoIIQ7zD5kuj
Feid,California,SIXDO,,,,,19iUrnYyBAG5LaxT72ajsM
División Minúscula,Cada Martes,Defecto Perfecto,,,,,633VOh3BMvZ9YNEIZM6V3W
Los Mesoneros,Cuando Llega El Momento,Indeleble,,,,,50u6UNlNyw07OqRbxoV7yb
Los Mesoneros,Despídete Bien,Despídete Bien,,,,,01VQjDzfxV3E7YeBVZ9hdI
Los Mesoneros,Últimas Palabras,Pangea,,,,,3wvIGzrff2fqsJ0js3Yj2a
Los Mesoneros,Aqui Sigo - Live,10 Años de Indeleble (Live),,,,,5RHuP4rhdYiPHgaceb9AJi
Los Mesoneros,Indeleble,Indeleble,,,,,1RZT5353bIeROp0rZH6Gxk
Los Mesoneros,Prefiero No Saber,Pangea,,,,,7G6HoBfgJEk4b7hSeKP201
Los Mesoneros,El Paraíso,Caiga la Noche,,,,,0Ash824OFqj7HLZCwabh5m
Los Mesoneros,Tokio - Live,10 Años de Indeleble (Live),,,,,4zMVDKbDqjzsosFaj1ICfc
Nsqk,Árbol De Manzanas,Botánica,,,,,6H5UMkAnweqb4cKIsAzUh9
Nsqk,Cuando Me Vaya,Cuando Me Vaya,,,,,5prXXrmdkZ058EfDu7vWYm
Arcángel,La Jumpa,La Jumpa,,,,,5MxFWjuqQIsbNWbMdMdbli
Feid,Feliz Cumpleaños Ferxxo,Feliz Cumpleaños Ferxxo,,,,,3kUq4sBcmxhnOtNysZ9yrp
Club16,Como Ñengo (feat. Jota Rosa),Como Ñengo (feat. Jota Rosa),,,,,4xvYZWvfmL7FnWJHZhV1VS
Feid,Normal,Normal,,,,,2z9YkcLojiOE7Eu2p9lPZR
Trueno,BIEN O MAL,BIEN O MAL,,,,,4n0MBJuHpZ9dnD1BtsOIxB
Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52",,,,,2tTmW7RDtMQtBk7m2rYeSw
La Combo Tortuga,Mil Amores,Mil Amores,,,,,2gDs4twNCdoEQCWNMBpHqp
Santaferia,Tomando Alcohol,En El Ojo Del Huracán,,,,,0Qs8MDrbTbf8nQERrBxl3U
Paula Rivas,No Voy a Llorar (En Cuarentena),No Voy a Llorar (En Cuarentena),,,,,4JfTQ9bThuXxwhXU73yibQ
María León,Insomnio,Insomnio,,,,,1wyIP3hGhafSx9ZnoDYzkU
Sin Miedo,La Mujer Que Soñé,Grupo Red: Sin Miedo Session #28,,,,,2Cr9Rmrup6pGactvrKAZ4T
Gepe,ANSIEDÁ,ANSIEDÁ,,,,,1U9EdGWeTlw1qoaJ0GoMxH
Santaferia,Me Voy,En El Ojo Del Huracán,,,,,4ObJmHoTPL07NaCHD6mGJW
Camiseta 22,Acapulco,Un Mundo Raro,,,,,2KuBCX1pDTGKeUt471tkzB
Pablito Pesadilla,BABY OTAKU,Baby Otaku,,,,,0kTMK4gNFfLXaTb62w1UaJ
Daddy Yankee,PASATIEMPO,LEGENDADDY,,,,,3qUdysxsu5FDvOl7nR5vln
Feid,CHORRITO PA LAS ANIMAS,SIXDO,,,,,0CYTGMBYkwUxrj1MWDLrC5
Ryan Castro,Monastery,Monastery,,,,,1JpzJfxjHGFUyTHXLZidok
JC Reyes,34 Amor y Mafia REMIX,34 Amor y Mafia REMIX,,,,,5t6IDQJWcduCcFJceo4Dal
Polimá Westcoast,ULTRA SOLO REMIX,ULTRA SOLO REMIX,,,,,6wtZPYBIXUvCpXwVjMCJBf
Farruko,Pepas,Pepas,,,,,5fwSHlTEWpluwOM0Sxnh5k
J Balvin,MOJAITA,OASIS,,,,,71pEiUWwfDFiRO6RmFpnBf
DEKKO,12x3,12x3,,,,,0HINQFSerZ6iMfSsaTO3G5
Jay Wheeler,La Curiosidad,Platonicos,,,,,4HYDUMY0xSpeBr0AMY9cUz
Standly,Pégate,Pégate,,,,,3E8xyYdIPpiH2wNEozE68I
Latelonius,Interfaz II,Latelonius,,,,,6FyfImiQI2brQ1gNoS73cW
Pailita,Na Na Na - Remix,Na Na Na (Remix),,,,,7BFa8ACKFI2vvbn6Su16JY
MAOO,BUENO,BUENO,,,,,5MXZitlFDlC5xunm95TFNq
Carlos Corté$,Psycho,Psycho,,,,,0t4zUFotnN7v5Kg53VJqpM
Two Feet,I Feel Like I'm Drowning,A 20 Something Fuck,,,,,3aauaXWRgwCMoykMbI0Jq1
999999999,Power To The Raver,RCKLSS01,,,,,59LuR3c0iYMJv9ArpBcb9O
Girasole,No sé,No sé,,,,,64Xu55zNkK2Q3Zz95dpD1Z
La Banda del Capitan Corneta,Hablé Con Dios,Historias de un Hijo del Blues,,,,,1HTFA18BY5BmiinxbZJeMe
La Banda del Capitan Corneta,Wah-Wah Blues,Perros Dias,,,,,1iFHpYAYJtCr6j7LntPesW
La Banda del Capitan Corneta,Tartamudo,Historias de un Hijo del Blues,,,,,7q2gwm5DHfWclhyyfO81X3
La Banda del Capitan Corneta,Sarna,Perros Dias,,,,,7Hatgf3t1GuCfYjMg8cRqA
La Banda del Capitan Corneta,El Tiempo Pasa,Perros Dias,,,,,0uzLaSsHrVBuiNlFHJc6pO
Wisin & Yandel,Hipnotízame,Líderes,,,,,41IrY9OFcaWVnEojXftyVh
The Ponderosa Twins Plus One,Bound - 2023 Remaster,2+2+1 = (2023 Remaster),,,,,7zye9v6B785eFWEFYs13C2
Fire Inc.,Nowhere Fast,Streets Of Fire,,,,,4xtA4d04ORxfhDnNd7seLv
C. Tangana,Párteme La Cara,El Madrileño,,,,,5gEUDNQvoQjdjklrwPdGwD
C. Tangana,Ingobernable,El Madrileño,,,,,3SK45LddxlEkzI8OWO9Eyo
C. Tangana,Nominao,El Madrileño,,,,,5SkiVFWCP3NPEgNk3PaL2I
C. Tangana,Un Veneno - G-Mix,El Madrileño,,,,,4wNxcizGKSTfKm1emmO4yk
C. Tangana,Muriendo De Envidia,El Madrileño,,,,,740uwCK09xVPNPr4hFpcWW
C. Tangana,Hong Kong,El Madrileño,,,,,4kD4ZzJ1rZIVfJ9qw85CVT
Mac Miller,Congratulations (feat. Bilal),The Divine Feminine,,,,,1OubIZ0ARYCUq5kceYUQiO
Mac Miller,Dang! (feat. Anderson .Paak),The Divine Feminine,,,,,5iUQMwxUPdJBFeGkePtM66
Mac Miller,Stay,The Divine Feminine,,,,,4brX8MJs5hxErgq48f9REO
Mac Miller,Skin,The Divine Feminine,,,,,1eDS8ii1utvj0PjfQLrDb4
Mac Miller,Cinderella (feat. Ty Dolla $ign),The Divine Feminine,,,,,2lpygKqzPFtItQ4ss3cgfb
Mac Miller,"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",The Divine Feminine,,,,,6hzbRKhJHo6cfCHSnNaDS8
Mac Miller,My Favorite Part,The Divine Feminine,,,,,66wkCYWlXzSTQAfnsPBptt
Adanowsky,Amor De Día Y Noche,Esencia Solar,,,,,41l4K1LPq5woQZbfd1atiM
Indios,Tu Geografía,Indios,,,,,12uCHNPDQSDLMLVtz0zfEw
Diego Lorenzini,Sí Po',De Algo Hay Que Morir,,,,,4SUxFLdV6bGJ6ITrseAzNW
Silvana Estrada,Tenías Que Ser Tú,Tenías Que Ser Tú,,,,,2rIKsynpXAj5bHFdY6ESE1
Dirty Loops,Next To You,Phoenix,,,,,5IfFqeqSbtUCcFT2OFC2Px
The Fearless Flyers,Signed Sealed Delivered,The Fearless Flyers,,,,,6AEkHilnOSyOC3WnjLy27I
Dirty Loops,Hit Me,Loopified,,,,,69gIo7QQHFuhAiiJSXCYqI
The Main Squeeze,Sunday Morning,To Be Determined,,,,,6FWNNt0FE2CWSY5U5x4crE
Giacomo Turra,24K Magic,The Groove Sessions,,,,,3otwVJG5W1aQMfn06srkA2
Vulfpeck,Funky Duck,Thrill of the Arts,,,,,2KRQR1VK6OoJxpwVzwDv72
Free Nationals,Oslo (feat. Callum Connor & T.Nava),Free Nationals,,,,,1f0e4Uq35xAIiGV1fByc6F
Funky Times,Funky Times 1.0,Funky Times,,,,,0ysAPJc8ipXpoCPBcIKYwR
The Fearless Flyers,Three Basses,The Fearless Flyers III,,,,,7DkWnjgnnDYF7Eq47nlr9V
Nate Smith,Skip Step,KINFOLK: Postcards from Everywhere,,,,,76OCNJ5CEWrjtArdXpQGgg
Raquel Rodriguez,Daydream,Sweet Side,,,,,2Zw38N3Z6ICjkMF5pSv3Lq
Sam Greenfield,Chips & Dip,SAM GREENFIELD SUCKS,,,,,6og0RD1Xq1Ya7BOt0TxHz6
Dirty Loops,Lost In You,Loopified,,,,,74x6HB19nBv9iO9XWmi4lo
Couch,Stand Up,COUCH,,,,,1NrxxZlIkKKY87jJxw1BzQ
Shaun Martin,Soundcheck and Whatnots,Focus,,,,,70e8x2PmWdnWZPlOW2PhGX
The RH Factor,Crazy Race,Distractions,,,,,4XyKqXYeL0FBPFbDrXLvJZ
Ida Nielsen,Purple Interlude,Time 2 Stop Worrying (Bout the Weird Stuff),,,,,4ew37vOupTtCRE7oag9QoW
The Fearless Flyers,Ace of Aces,The Fearless Flyers,,,,,1SlkhRMOEJp97Ho0BaIOkj
Cory Wong,Follow The Light,Turbo,,,,,1YPV3B1Ou3rarSL9jukfQL
Cory Wong,Light As Anything,The Optimist,,,,,0Y8kxAuBh8Oc8n6cyDTQ8Q
Cory Wong,J.A.M. (Just A Minute),Power Station,,,,,5RIKETWpcUDMc1QNVELJzf
Cody Fry,Better,08.26.18,,,,,1QFFUmFYKXNYhq2Akjh7HR
Cody Fry,Want Me Back,08.26.18,,,,,64zfaCPwuuPkEtoNt1jzFx
Cory Wong,Lilypad,The Striped Album,,,,,1nNBY2quWBB0h27OtuR9wx
Cory Wong,Thriller,Turbo,,,,,4UnvJ5IVrX7MPeU7wznh6w
Cory Wong,Meditation,Elevator Music for an Elevated Mood,,,,,16EXxrSxvDvgOnCp56mNP6
Dave Koz,Junkyard Dunebuggy,The Golden Hour,,,,,7hePUwn6gsIUe6KC4ACdXB
Cory Wong,Airplane Mode,Elevator Music for an Elevated Mood,,,,,1Pi30Em9cF8pKqAhTSULJW
Ariel Posen,Spare Tire,Spare Tire,,,,,2IQENbY9YbzpwKmexVJ1jq
Cory Wong,Memories,Wong's Cafe,,,,,4GIjp1eGGrQ6KQntapW2pE
Cory Wong,First Avenue,Power Station,,,,,2ICzjmxUrrS0x5YgLqpXqh
Jamiroquai,Virtual Insanity - Remastered 2006,High Times: Singles 1992-2006,,,,,2hNaljpWGHzwcIvkPIHMk7
Jamiroquai,Cosmic Girl - Remastered 2013,Travelling Without Moving (Remastered),,,,,6y0Etr2KJr0sdcEp7ajoUK
Alan Walker,Force,Origins,,,,,19unD7rG2TiZExkGw7arDQ
Die Dazinger,Te Espero,Te Espero,,,,,2WbUcnimOPVlE34G9oxCNv
Twenty One Pilots,Fake You Out,Vessel,,,,,3MLtopC0uho28PxZN7Zecy
Black Box,Strike It Up,Dreamland,,,,,742hY2twqAjwNYnKkQdilj
Miguel Mateos,Obsesión,Lo Esencial,,,,,1l0mEM93oZMERzBmOCuiHe
Kanye West,Violent Crimes,ye,,,,,3s7MCdXyWmwjdcWh7GWXas
Kanye West,Ghost Town,ye,,,,,7vgTNTaEz3CsBZ1N4YQalM
Kanye West,No Mistakes,ye,,,,,35KV2Nuib6jPMVN00O8iba
Sole Gimenez,Je ne veux pas travailler,El cielo de Paris,,,,,2iHMlhebiSk5TXx9F6QPKl
Kanye West,Wouldn't Leave,ye,,,,,1nGoy0cEj0extAwXYNYTWd
Kanye West,All Mine,ye,,,,,3U21A07gAloCc4P7J8rxcn
Kanye West,Yikes,ye,,,,,1qsHYUd2c1wFGcn7e63QmG
Kanye West,I Thought About Killing You,ye,,,,,0yhxBvedRdGxsPZHJNI4VA
Baby Keem,highway 95,The Melodic Blue (Deluxe),,,,,2E4INiVkDRBXXkFL4kB1Vk
Kanye West,Dark Fantasy,My Beautiful Dark Twisted Fantasy,,,,,7yNK27ZTpHew0c55VvIJgm
Kanye West,So Appalled,My Beautiful Dark Twisted Fantasy,,,,,6K07Ahf6V7CAQn0ikrOztl
Kanye West,Devil In A New Dress,My Beautiful Dark Twisted Fantasy,,,,,1UGD3lW3tDmgZfAVDh6w7r
Kanye West,Hell Of A Life,My Beautiful Dark Twisted Fantasy,,,,,3rCNmRonlHN1TXQLcG3dSk
Kanye West,Lost In The World,My Beautiful Dark Twisted Fantasy,,,,,2Im64pIz6m0EJKdUe6eZ8r
The Alchemist,Ocean Prime (feat. Boldy James),Yacht Rock 2,,,,,5467KZaTToEB680WvOd9w5
Freddie Gibbs,1985,Alfredo,,,,,1p1b9LdLJ0REuFJX9mYtFX
Freddie Gibbs,God Is Perfect,Alfredo,,,,,5V9lnDn1hePoudMfKfCTNl
Maxo,Gold Man,SMILE,,,,,7MzTgNWj3HVpFNMXnY3fmk
Young Cister,DEBI LLEVARTE FLORES,THE LIFE OF XULO,,,,,2sgRUvRB8dCGpqxmbOrsMO
Young Cister,CHICAS COMO TU,THE LIFE OF XULO,,,,,6mpBtlxpCF0GvZ1LyckbaG
Young Cister,FIDEOS AFTER PARTY,THE LIFE OF XULO,,,,,2ANLF1i59I4nJ519A0lzhQ
Young Cister,SAMURAI,THE LIFE OF XULO,,,,,7tSXVEIJnDJvPCw1iWTuR6
Young Cister,40 GRADOS EN LA CIUDAD,THE LIFE OF XULO,,,,,0NJ8EStpxZZo8xUJ0A0STe
Diego Lorenzini,Juana,Tres Retratos Hasta el Minuto,,,,,1TXr6eINxaYs4LjoWhkLsO
Johny Vargas,Por Algo Debo Comenzar,Por Algo Debo Comenzar,,,,,5mAHvFrKtvWfmcymet4DqT
Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,Nada Personal (Remastered),,,,,3uMYq07Kj5m564OQwdSCrD
Soda Stereo,Entre Caníbales - Remasterizado 2007,Canción Animal (Remastered),,,,,0ePI3CMwhjRV3ZWas3gTU9
Soda Stereo,Tele-Ka - Remasterizado 2007,Soda Stereo (Remastered),,,,,5ZDMWyxvoEEi5ofWUjf0NL
Soda Stereo,Te Hacen Falta Vitaminas - Remasterizado 2007,Soda Stereo (Remastered),,,,,3caBCFURBMGqZYrZUc7j8s
Soda Stereo,Mi Novia Tiene Bíceps - Remasterizado 2007,Soda Stereo (Remastered),,,,,7kRhtWodPO1Oi0UVuj7Dob
Paramore,The News,The News,,,,,02oTRx0v3GloOe5VJZgjC7
Childish Gambino,Riot,"""Awaken, My Love!""",,,,,6FAgtiq7KiqrD2XINPFT7R
Tam Tam Go!,Espaldas mojadas,The Platinum Collection,,,,,5qGnMryEdulOnycLjXWjMG
Leona Lewis,I See You (Theme from Avatar),AVATAR Music From The Motion Picture Music Composed and Conducted by James Horner,,,,,02TVrXmI9EBYpuSdmTr4gn
James Horner,The destruction of Hometree,AVATAR Music From The Motion Picture Music Composed and Conducted by James Horner,,,,,4vpJ9MIOfnyVshzptSl68x
James Horner,"Becoming one of ""The People"" Becoming one with Neytiri",AVATAR Music From The Motion Picture Music Composed and Conducted by James Horner,,,,,1UBd7aWHZCz8yirI9KCvAU
Ñengo Flow,Gato de Noche,Gato de Noche,,,,,54ELExv56KCAB4UP9cOCzC
Vicente Galaxias,Agustina,Agustina,,,,,5PM7ZDXyQ1G3mFFml330xv
Easykid,-10,+Xqa,,,,,2p0IwrEAO0d7SvjZYhXvwn
Easykid,Vea Pues,+Xqa,,,,,3lk2gB6wZfFCTiKL1CMbyK
Easykid,Bellakera,+Xqa,,,,,73CNFlBCYW9PvxRNNdD2Cd
Easykid,Lova,+Xqa,,,,,5bkmKk1lbruvWSVmESSIG5
Mylo sing,DESISTIR,DESISTIR,,,,,5VmzIYvNNG5RtIOVV4S4Ox
Porter Robinson,Musician,Nurture,,,,,6uyltToZgo3MDKhCJ7F8Wc
Avicii,Waiting For Love,Stories,,,,,2P4OICZRVAQcYAV2JReRfj
David Guetta,2U (feat. Justin Bieber),2U (feat. Justin Bieber),,,,,3A7qX2QjDlPnazUsRk5y0M
YSY A,A POR TODO,YSYSMO,,,,,5w8dx6u3KGawHWZAJoqyKM
Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),,,,,27rdGxbavYJeBphck5MZAF
Avicii,Levels - Radio Edit,Levels,,,,,5UqCQaDshqbIk3pkhy4Pjg
David Guetta,Memories (feat. Kid Cudi),One More Love,,,,,3P5h94RH9LOBwD8OF84M0u
Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),,,,,7Feaw9WAEREY0DUOSXJLOM
Martin Garrix,Funk,Sentio,,,,,56ZstVdH2J5FXTTOKNNxfp
Martin Garrix,Good Morning,Good Morning,,,,,5vbFDDuHmTqHR8tGxiipf2
Martin Garrix,Limitless,Limitless,,,,,7MA8T4pKN6VeBIEGE9hggN
Virus,Pronta Entrega,Locura,,,,,4UXE0ZLGIoLUOFqTECzoQe
Pailita,Llamame Bebe,Llamame Bebe,,,,,66vWfpNGNT4y6nPdW5WMtj
Ferraz,No Puedo Parar,Fino,,,,,18jJegd092oIkvSWiezdW3
Fundación Musicarte,Aprendiz,Yo Quiero Cantar,,,,,01XjSjQ3G5nAURtiT44SMf
CjGustav,Anestesia,Anestesia,,,,,5e3FAg4L1anoysn3RJ9DIS
YSY A,#Ysya2020 Vol. 5 - Silbando,#Ysya2020 Vol. 5 - Silbando,,,,,6TI490muJ6RgFsYJc626BZ
Dillom,220,POST MORTEM,,,,,6ZvsmvXknoN8uK2MSEGpwT
WOS,CONVOY JARANA,OSCURO ÉXTASIS,,,,,1ZDx9Z5BI8fJHBP6buqR6I
Trueno,Rain,Rain,,,,,1EljzqiV1RDtXj1QUbx3db
Paramore,This Is Why,This Is Why,,,,,44bJrZ1ZTFKDIe3enEkYH7
Maroon 5,Sunday Morning,Songs About Jane: 10th Anniversary Edition,,,,,5qII2n90lVdPDcgXEEVHNy
B.B. King,Hummingbird,B.B. King & Friends - 80,,,,,0CF1X2oxbHWyFNPG2CPeNX
PUBLIC,Make You Mine,Make You Mine,,,,,5iFwAOB2TFkPJk8sMlxP8g
Walls,Podria estar peor :(,Los Niños del Parque,,,,,1To5xSTkF2idqNEfY0E8ia
Valeska Muñoz,Amar(te),Amar(te),,,,,6s4nTCNZd2PXmXkI4ZF1Q3
Kings of Convenience,Know How,Riot On An Empty Street,,,,,4xqowxjJ03RWog4teL6oqG
Kings of Convenience,Mrs. Cold,Declaration Of Dependence,,,,,0wi8l8td4g1AqsiLGvMzbi
PEOPLE 1,DOGLAND,DOGLAND,,,,,6CMjaUiyl7WLPop2AoLbn6
Kenshi Yonezu,KICK BACK,KICK BACK,,,,,3khEEPRyBeOUabbmOPJzAG
ZUTOMAYO,残機,残機,,,,,1XeOqgzh2fZhmgxnmyiIJ8
ano,ちゅ、多様性。,ちゅ、多様性。,,,,,5KLL3cZEyuSJRvyS84o4Df
Kanaria,Rendezvous,Rendezvous,,,,,7gspVQa13prQbNABCRacwE
